Cycle - m/z 18.00 ch0	Amplitude - m/z 18.00 ch0	Cycle - m/z 21.00 ch1	Amplitude - m/z 21.00 ch1	Cycle - m/z 25.00 ch2	Amplitude - m/z 25.00 ch2	Cycle - m/z 30.00 ch3	Amplitude - m/z 30.00 ch3	Cycle - m/z 32.00 ch4	Amplitude - m/z 32.00 ch4	Cycle - m/z 37.00 ch5	Amplitude - m/z 37.00 ch5	Cycle - m/z 59.00 ch6	Amplitude - m/z 59.00 ch6	Cycle - m/z 107.00 ch7	Amplitude - m/z 107.00 ch7	Cycle - m/z 137.00 ch8	Amplitude - m/z 137.00 ch8	Cycle - m/z 121.00 ch9	Amplitude - m/z 121.00 ch9	Cycle - m/z 123.00 ch10	Amplitude - m/z 123.00 ch10	Cycle - m/z 151.00 ch11	Amplitude - m/z 151.00 ch11	Cycle - m/z 153.00 ch12	Amplitude - m/z 153.00 ch12	Cycle - m/z 165.00 ch13	Amplitude - m/z 165.00 ch13	Cycle - m/z 213.00 ch14	Amplitude - m/z 213.00 ch14	Cycle - m/z 229.00 ch15	Amplitude - m/z 229.00 ch15	Cycle - m/z 271.00 ch16	Amplitude - m/z 271.00 ch16	Cycle - m/z 109.00 ch17	Amplitude - m/z 109.00 ch17	Cycle - m/z 131.00 ch18	Amplitude - m/z 131.00 ch18	Cycle - m/z 138.00 ch19	Amplitude - m/z 138.00 ch19	Cycle - m/z 167.00 ch20	Amplitude - m/z 167.00 ch20	Cycle - m/z 179.00 ch21	Amplitude - m/z 179.00 ch21	Cycle - m/z 181.00 ch22	Amplitude - m/z 181.00 ch22	Cycle - m/z 193.00 ch23	Amplitude - m/z 193.00 ch23	Cycle - m/z 205.00 ch24	Amplitude - m/z 205.00 ch24	Cycle - m/z 285.00 ch25	Amplitude - m/z 285.00 ch25	Cycle - m/z 295.00 ch26	Amplitude - m/z 295.00 ch26	Cycle - m/z 299.00 ch27	Amplitude - m/z 299.00 ch27	Cycle - m/z 327.00 ch28	Amplitude - m/z 327.00 ch28	Cycle - m/z 59.00 ch29	Amplitude - m/z 59.00 ch29	
130	4,5E+2	130	7,8E+7	130	0,0	130	0,1	130	0,2	130	0,9	130	2,0	130	2,3E+2	130	5,4E+2	130	60,6	130	1,1	130	0,2	130	1,6	130	22,0	130	0,0	130	0,0	130	0,0	130	1,8	130	0,0	130	48,5	130	0,2	130	0,1	130	0,2	130	0,0	130	0,1	130	0,0	130	0,0	130	0,0	130	NaN	130	2,0	
131	4,5E+2	131	7,9E+7	131	0,0	131	0,1	131	0,2	131	0,9	131	2,0	131	2,2E+2	131	5,1E+2	131	56,9	131	1,3	131	0,4	131	1,7	131	22,0	131	0,0	131	0,0	131	0,0	131	1,9	131	0,1	131	45,0	131	0,2	131	0,0	131	0,2	131	0,0	131	0,1	131	0,0	131	0,0	131	0,0	131	NaN	131	2,4	
132	4,4E+2	132	7,7E+7	132	0,0	132	0,1	132	0,2	132	0,9	132	2,0	132	2,2E+2	132	5,0E+2	132	60,0	132	1,0	132	0,4	132	1,6	132	22,8	132	0,0	132	0,0	132	0,0	132	1,8	132	0,1	132	44,0	132	0,2	132	0,1	132	0,1	132	0,0	132	0,0	132	0,0	132	0,0	132	0,0	132	NaN	132	2,1	
133	4,5E+2	133	7,7E+7	133	0,0	133	0,1	133	0,2	133	0,9	133	2,7	133	2,1E+2	133	4,8E+2	133	58,4	133	1,0	133	0,2	133	1,5	133	22,3	133	0,0	133	0,0	133	0,0	133	1,6	133	0,1	133	43,5	133	0,2	133	0,0	133	0,2	133	0,0	133	0,0	133	0,0	133	0,0	133	0,0	133	NaN	133	2,0	
134	4,4E+2	134	7,8E+7	134	0,0	134	0,1	134	0,2	134	0,9	134	1,8	134	2,0E+2	134	4,6E+2	134	57,4	134	0,9	134	0,3	134	1,4	134	22,5	134	0,0	134	0,0	134	0,0	134	1,8	134	0,1	134	39,8	134	0,2	134	0,1	134	0,2	134	0,0	134	0,1	134	0,0	134	0,0	134	0,0	134	NaN	134	2,2	
135	4,5E+2	135	7,7E+7	135	0,0	135	0,1	135	0,2	135	0,9	135	2,1	135	2,0E+2	135	4,5E+2	135	58,4	135	1,2	135	0,3	135	1,4	135	23,3	135	0,0	135	0,0	135	0,0	135	1,8	135	0,1	135	40,1	135	0,2	135	0,0	135	0,2	135	0,0	135	0,1	135	0,0	135	0,0	135	0,0	135	NaN	135	2,1	
136	4,4E+2	136	7,8E+7	136	0,0	136	0,1	136	0,2	136	0,9	136	2,1	136	1,9E+2	136	4,3E+2	136	54,9	136	0,9	136	0,3	136	1,5	136	22,9	136	0,0	136	0,0	136	0,0	136	1,8	136	0,1	136	39,2	136	0,2	136	0,0	136	0,1	136	0,0	136	0,0	136	0,0	136	0,0	136	0,0	136	NaN	136	2,0	
137	4,5E+2	137	7,7E+7	137	0,0	137	0,1	137	0,2	137	0,9	137	2,2	137	1,9E+2	137	4,2E+2	137	56,2	137	1,0	137	0,3	137	1,4	137	22,9	137	0,0	137	0,0	137	0,0	137	1,5	137	0,0	137	38,7	137	0,3	137	0,0	137	0,1	137	0,0	137	0,1	137	0,0	137	0,0	137	0,0	137	NaN	137	1,9	
138	4,5E+2	138	7,6E+7	138	0,0	138	0,1	138	0,2	138	0,9	138	2,2	138	1,9E+2	138	4,1E+2	138	56,3	138	1,0	138	0,3	138	1,2	138	23,2	138	0,0	138	0,0	138	0,0	138	1,8	138	0,0	138	36,2	138	0,3	138	0,0	138	0,1	138	0,0	138	0,0	138	0,0	138	0,0	138	0,0	138	NaN	138	2,3	
139	4,6E+2	139	7,6E+7	139	0,0	139	0,1	139	0,2	139	0,9	139	2,8	139	1,9E+2	139	4,0E+2	139	57,2	139	1,0	139	0,4	139	1,5	139	23,1	139	0,0	139	0,0	139	0,0	139	1,5	139	0,1	139	30,5	139	0,3	139	0,0	139	0,1	139	0,0	139	0,1	139	0,0	139	0,0	139	0,0	139	NaN	139	1,9	
140	4,5E+2	140	7,7E+7	140	0,0	140	0,1	140	0,2	140	1,2	140	4,6	140	16,3	140	38,6	140	4,6	140	0,3	140	0,2	140	0,4	140	23,1	140	0,0	140	0,0	140	0,0	140	0,4	140	0,1	140	3,6	140	0,3	140	0,0	140	0,2	140	0,0	140	0,0	140	0,0	140	0,0	140	0,0	140	NaN	140	2,5	
141	4,4E+2	141	7,9E+7	141	0,0	141	0,1	141	0,2	141	0,8	141	1,6	141	7,6	141	27,2	141	2,3	141	0,1	141	0,3	141	0,2	141	14,6	141	0,0	141	0,0	141	0,0	141	0,3	141	0,1	141	2,4	141	0,1	141	0,0	141	0,2	141	0,0	141	0,0	141	0,0	141	0,0	141	0,0	141	NaN	141	1,5	
142	4,5E+2	142	7,6E+7	142	0,0	142	0,1	142	0,2	142	0,8	142	1,8	142	6,1	142	22,1	142	2,3	142	0,2	142	0,1	142	0,3	142	9,0	142	0,0	142	0,0	142	0,0	142	0,4	142	0,1	142	1,8	142	0,1	142	0,0	142	0,2	142	0,0	142	0,0	142	0,0	142	0,0	142	0,0	142	NaN	142	2,2	
143	4,5E+2	143	7,7E+7	143	0,0	143	0,1	143	0,2	143	0,8	143	1,5	143	4,6	143	18,1	143	1,8	143	0,2	143	0,2	143	0,3	143	6,9	143	0,0	143	0,0	143	0,0	143	0,3	143	0,1	143	1,5	143	0,1	143	0,0	143	0,1	143	0,0	143	0,0	143	0,0	143	0,0	143	0,0	143	NaN	143	1,8	
144	4,4E+2	144	7,8E+7	144	0,0	144	0,1	144	0,2	144	0,8	144	1,8	144	3,9	144	13,5	144	1,2	144	0,2	144	0,2	144	0,3	144	5,0	144	0,0	144	0,0	144	0,0	144	0,3	144	0,1	144	1,3	144	0,1	144	0,0	144	0,1	144	0,0	144	0,0	144	0,0	144	0,0	144	0,0	144	Inf	144	2,1	
145	4,5E+2	145	7,6E+7	145	0,0	145	0,1	145	0,2	145	0,8	145	1,8	145	4,2	145	14,1	145	1,4	145	0,2	145	0,1	145	0,2	145	4,7	145	0,0	145	0,0	145	0,0	145	0,3	145	0,1	145	1,1	145	0,1	145	0,0	145	0,1	145	0,0	145	0,0	145	0,0	145	0,0	145	0,0	145	NaN	145	2,1	
